Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Status
99-wanban-25-26-aston-villa-away-s-4xl,￥99 wanban-25/26 Aston Villa Away S-4XL,<p>https://weidian.com/item.html?itemID=7775418276</p>,Wanban,Apparel,Apparel,"Wanban, Apparel",TRUE,Size,S,shopify,100,continue,manual,99.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/fb12a5925e/medium.jpg,1,active
99-wanban-25-26-aston-villa-away-s-4xl,,,,,,,,Size,M,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-25-26-aston-villa-away-s-4xl,,,,,,,,Size,L,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-25-26-aston-villa-away-s-4xl,,,,,,,,Size,XL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-tottenham-95-97-away-s-xxl,￥99 wanban-Retro Tottenham 95/97 Away S-XXL,<p>https://weidian.com/item.html?itemID=7775379382</p>,Wanban,Apparel,Apparel,"Wanban, Apparel",TRUE,Size,S,shopify,100,continue,manual,99.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/e9f168d906/small.jpg,1,active
99-wanban-retro-tottenham-95-97-away-s-xxl,,,,,,,,Size,M,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-tottenham-95-97-away-s-xxl,,,,,,,,Size,L,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-tottenham-95-97-away-s-xxl,,,,,,,,Size,XL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-tottenham-95-97-away-s-xxl,,,,,,,,Size,XXL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-tottenham-09-10-home-s-xxl,￥99 wanban-Retro Tottenham 09/10 Home S-XXL,<p>https://weidian.com/item.html?itemID=7772451959</p>,Wanban,Apparel,Apparel,"Wanban, Apparel",TRUE,Size,S,shopify,100,continue,manual,99.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/16f5f342a1/small.jpg,1,active
99-wanban-retro-tottenham-09-10-home-s-xxl,,,,,,,,Size,M,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-tottenham-09-10-home-s-xxl,,,,,,,,Size,L,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-tottenham-09-10-home-s-xxl,,,,,,,,Size,XL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-tottenham-09-10-home-s-xxl,,,,,,,,Size,XXL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-manchester-city-19-20-home-s-xxl,￥99 wanban-Retro Manchester City 19/20 Home S-XXL,<p>https://weidian.com/item.html?itemID=7772254995</p>,Wanban,Apparel,Apparel,"Wanban, Apparel",TRUE,Size,S,shopify,100,continue,manual,99.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/65a60f035d/small.jpg,1,active
99-wanban-retro-manchester-city-19-20-home-s-xxl,,,,,,,,Size,M,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-manchester-city-19-20-home-s-xxl,,,,,,,,Size,L,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-manchester-city-19-20-home-s-xxl,,,,,,,,Size,XL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-manchester-city-19-20-home-s-xxl,,,,,,,,Size,XXL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-arsenal-11-12-away-s-xxl,￥99 wanban-Retro Arsenal 11/12 Away S-XXL,<p>https://weidian.com/item.html?itemID=7772396403</p>,Wanban,Apparel,Apparel,"Wanban, Apparel",TRUE,Size,S,shopify,100,continue,manual,99.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/2003cdce8c/small.jpg,1,active
99-wanban-retro-arsenal-11-12-away-s-xxl,,,,,,,,Size,M,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-arsenal-11-12-away-s-xxl,,,,,,,,Size,L,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-arsenal-11-12-away-s-xxl,,,,,,,,Size,XL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-arsenal-11-12-away-s-xxl,,,,,,,,Size,XXL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-m-u-19-20-away-s-xxl,￥99 wanban-Retro M-U 19/20 Away S-XXL,<p>https://weidian.com/item.html?itemID=7772437675</p>,Wanban,Apparel,Apparel,"Wanban, Apparel",TRUE,Size,S,shopify,100,continue,manual,99.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/524535ad06/small.jpg,1,active
99-wanban-retro-m-u-19-20-away-s-xxl,,,,,,,,Size,M,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-m-u-19-20-away-s-xxl,,,,,,,,Size,L,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-m-u-19-20-away-s-xxl,,,,,,,,Size,XL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-m-u-19-20-away-s-xxl,,,,,,,,Size,XXL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
138-wanban-retro-long-sleeve-m-u-13-14-black-s-xxl,￥138 wanban-Retro Long Sleeve M-U 13/14 Black S-XXL,<p>https://weidian.com/item.html?itemID=7772348183</p>,Wanban,Apparel,Apparel,"Wanban, Apparel",TRUE,Size,S,shopify,100,continue,manual,138.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/ebfe7da40a/small.jpg,1,active
138-wanban-retro-long-sleeve-m-u-13-14-black-s-xxl,,,,,,,,Size,M,shopify,100,continue,manual,138.00,TRUE,TRUE,,,
138-wanban-retro-long-sleeve-m-u-13-14-black-s-xxl,,,,,,,,Size,L,shopify,100,continue,manual,138.00,TRUE,TRUE,,,
138-wanban-retro-long-sleeve-m-u-13-14-black-s-xxl,,,,,,,,Size,XL,shopify,100,continue,manual,138.00,TRUE,TRUE,,,
138-wanban-retro-long-sleeve-m-u-13-14-black-s-xxl,,,,,,,,Size,XXL,shopify,100,continue,manual,138.00,TRUE,TRUE,,,
138-wanban-retro-long-sleeve-m-u-92-94-home-s-xxl,￥138 wanban-Retro Long Sleeve M-U 92/94 Home S-XXL,<p>https://weidian.com/item.html?itemID=7772339745</p>,Wanban,Apparel,Apparel,"Wanban, Apparel",TRUE,Size,S,shopify,100,continue,manual,138.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/363479add2/small.jpg,1,active
138-wanban-retro-long-sleeve-m-u-92-94-home-s-xxl,,,,,,,,Size,M,shopify,100,continue,manual,138.00,TRUE,TRUE,,,
138-wanban-retro-long-sleeve-m-u-92-94-home-s-xxl,,,,,,,,Size,L,shopify,100,continue,manual,138.00,TRUE,TRUE,,,
138-wanban-retro-long-sleeve-m-u-92-94-home-s-xxl,,,,,,,,Size,XL,shopify,100,continue,manual,138.00,TRUE,TRUE,,,
138-wanban-retro-long-sleeve-m-u-92-94-home-s-xxl,,,,,,,,Size,XXL,shopify,100,continue,manual,138.00,TRUE,TRUE,,,
138-wanban-retro-long-sleeve-m-u-13-14-home-s-xxl,￥138 wanban-Retro Long Sleeve M-U 13/14 Home S-XXL,<p>https://weidian.com/item.html?itemID=7772264997</p>,Wanban,Apparel,Apparel,"Wanban, Apparel",TRUE,Size,S,shopify,100,continue,manual,138.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/82839f0111/small.jpg,1,active
138-wanban-retro-long-sleeve-m-u-13-14-home-s-xxl,,,,,,,,Size,M,shopify,100,continue,manual,138.00,TRUE,TRUE,,,
138-wanban-retro-long-sleeve-m-u-13-14-home-s-xxl,,,,,,,,Size,L,shopify,100,continue,manual,138.00,TRUE,TRUE,,,
138-wanban-retro-long-sleeve-m-u-13-14-home-s-xxl,,,,,,,,Size,XL,shopify,100,continue,manual,138.00,TRUE,TRUE,,,
138-wanban-retro-long-sleeve-m-u-13-14-home-s-xxl,,,,,,,,Size,XXL,shopify,100,continue,manual,138.00,TRUE,TRUE,,,
320-ayun-660514184-s-xl,¥320 ayun-660514184 夹克外套 S-XL,<p>https://weidian.com/item.html?itemID=7775345624</p>,Ayun,Jacket,Jacket,"Ayun, Jacket",TRUE,Size,S,shopify,100,continue,manual,320.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/6d8869c4fa/small.jpg,1,active
320-ayun-660514184-s-xl,,,,,,,,Size,M,shopify,100,continue,manual,320.00,TRUE,TRUE,,,
320-ayun-660514184-s-xl,,,,,,,,Size,L,shopify,100,continue,manual,320.00,TRUE,TRUE,,,
320-ayun-660514184-s-xl,,,,,,,,Size,XL,shopify,100,continue,manual,320.00,TRUE,TRUE,,,
99-wanban-retro-arsenal-14-15-home-s-xxl,￥99 wanban-Retro Arsenal 14/15 Home S-XXL,<p>https://weidian.com/item.html?itemID=7772292215</p>,Wanban,Apparel,Apparel,"Wanban, Apparel",TRUE,Size,S,shopify,100,continue,manual,99.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/f9709f25da/small.jpg,1,active
99-wanban-retro-arsenal-14-15-home-s-xxl,,,,,,,,Size,M,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-arsenal-14-15-home-s-xxl,,,,,,,,Size,L,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-arsenal-14-15-home-s-xxl,,,,,,,,Size,XL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-arsenal-14-15-home-s-xxl,,,,,,,,Size,XXL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-05-06-newcastle-united-away-s-xxl,￥99 wanban-Retro 05/06 Newcastle United Away S-XXL,<p>https://weidian.com/item.html?itemID=7775284364</p>,Wanban,Apparel,Apparel,"Wanban, Apparel",TRUE,Size,S,shopify,100,continue,manual,99.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/9842904d7a/small.jpg,1,active
99-wanban-retro-05-06-newcastle-united-away-s-xxl,,,,,,,,Size,M,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-05-06-newcastle-united-away-s-xxl,,,,,,,,Size,L,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-05-06-newcastle-united-away-s-xxl,,,,,,,,Size,XL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-05-06-newcastle-united-away-s-xxl,,,,,,,,Size,XXL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-tottenham-97-99-home-s-xxl,￥99 wanban-Retro Tottenham 97/99 Home S-XXL,<p>https://weidian.com/item.html?itemID=7775282188</p>,Wanban,Apparel,Apparel,"Wanban, Apparel",TRUE,Size,S,shopify,100,continue,manual,99.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/c335e96213/small.jpg,1,active
99-wanban-retro-tottenham-97-99-home-s-xxl,,,,,,,,Size,M,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-tottenham-97-99-home-s-xxl,,,,,,,,Size,L,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-tottenham-97-99-home-s-xxl,,,,,,,,Size,XL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-tottenham-97-99-home-s-xxl,,,,,,,,Size,XXL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
350-1-660514183-44-46-48,¥350 1+660514183 休闲西裤 44  46  48,<p>https://weidian.com/item.html?itemID=7775341676</p>,1+660514183,Pants,Pants,"1+660514183, Pants",TRUE,Size,S,shopify,100,continue,manual,350.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/8a1dac40b2/small.jpg,1,active
350-1-660514183-44-46-48,,,,,,,,Size,M,shopify,100,continue,manual,350.00,TRUE,TRUE,,,
350-1-660514183-44-46-48,,,,,,,,Size,L,shopify,100,continue,manual,350.00,TRUE,TRUE,,,
350-1-660514183-44-46-48,,,,,,,,Size,XL,shopify,100,continue,manual,350.00,TRUE,TRUE,,,
240-1-660514182-xs-l,¥240 1+660514182 印花短袖 XS-L,<p>https://weidian.com/item.html?itemID=7772306013</p>,1+660514182,T-Shirt,T-Shirt,"1+660514182, T-Shirt",TRUE,Size,XS,shopify,100,continue,manual,240.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/a3f5ab6155/small.jpg,1,active
240-1-660514182-xs-l,,,,,,,,Size,S,shopify,100,continue,manual,240.00,TRUE,TRUE,,,
240-1-660514182-xs-l,,,,,,,,Size,M,shopify,100,continue,manual,240.00,TRUE,TRUE,,,
240-1-660514182-xs-l,,,,,,,,Size,L,shopify,100,continue,manual,240.00,TRUE,TRUE,,,
99-wanban-retro-manchester-city-13-14-home-s-xxl,￥99 wanban-Retro Manchester City 13/14 Home S-XXL,<p>https://weidian.com/item.html?itemID=7771836055</p>,Wanban,Apparel,Apparel,"Wanban, Apparel",TRUE,Size,S,shopify,100,continue,manual,99.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/fe345ca781/small.jpg,1,active
99-wanban-retro-manchester-city-13-14-home-s-xxl,,,,,,,,Size,M,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-manchester-city-13-14-home-s-xxl,,,,,,,,Size,L,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-manchester-city-13-14-home-s-xxl,,,,,,,,Size,XL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-manchester-city-13-14-home-s-xxl,,,,,,,,Size,XXL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-manchester-city-13-14-third-away-s-xxl,￥99 wanban-Retro Manchester City 13/14 Third Away S-XXL,<p>https://weidian.com/item.html?itemID=7774762324</p>,Wanban,Apparel,Apparel,"Wanban, Apparel",TRUE,Size,S,shopify,100,continue,manual,99.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/f2a775702b/small.jpg,1,active
99-wanban-retro-manchester-city-13-14-third-away-s-xxl,,,,,,,,Size,M,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-manchester-city-13-14-third-away-s-xxl,,,,,,,,Size,L,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-manchester-city-13-14-third-away-s-xxl,,,,,,,,Size,XL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-manchester-city-13-14-third-away-s-xxl,,,,,,,,Size,XXL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
138-wanban-retro-m-u-08-09-champions-league-away-edition-s-xxl,￥138 wanban-Retro M-U 08/09 Champions League Away Edition S-XXL,<p>https://weidian.com/item.html?itemID=7771806189</p>,Wanban,Apparel,Apparel,"Wanban, Apparel",TRUE,Size,S,shopify,100,continue,manual,138.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/1f93b0a995/small.jpg,1,active
138-wanban-retro-m-u-08-09-champions-league-away-edition-s-xxl,,,,,,,,Size,M,shopify,100,continue,manual,138.00,TRUE,TRUE,,,
138-wanban-retro-m-u-08-09-champions-league-away-edition-s-xxl,,,,,,,,Size,L,shopify,100,continue,manual,138.00,TRUE,TRUE,,,
138-wanban-retro-m-u-08-09-champions-league-away-edition-s-xxl,,,,,,,,Size,XL,shopify,100,continue,manual,138.00,TRUE,TRUE,,,
138-wanban-retro-m-u-08-09-champions-league-away-edition-s-xxl,,,,,,,,Size,XXL,shopify,100,continue,manual,138.00,TRUE,TRUE,,,
99-wanban-retro-arsenal-07-08-away-s-xxl,￥99 wanban-Retro Arsenal 07/08 Away S-XXL,<p>https://weidian.com/item.html?itemID=7771711587</p>,Wanban,Apparel,Apparel,"Wanban, Apparel",TRUE,Size,S,shopify,100,continue,manual,99.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/f1662509a5/small.jpg,1,active
99-wanban-retro-arsenal-07-08-away-s-xxl,,,,,,,,Size,M,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-arsenal-07-08-away-s-xxl,,,,,,,,Size,L,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-arsenal-07-08-away-s-xxl,,,,,,,,Size,XL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-arsenal-07-08-away-s-xxl,,,,,,,,Size,XXL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-m-u-10-11-home-s-xxl,￥99 wanban-Retro M-U 10/11 Home S-XXL,<p>https://weidian.com/item.html?itemID=7771625001</p>,Wanban,Apparel,Apparel,"Wanban, Apparel",TRUE,Size,S,shopify,100,continue,manual,99.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/c1ef85babc/small.jpg,1,active
99-wanban-retro-m-u-10-11-home-s-xxl,,,,,,,,Size,M,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-m-u-10-11-home-s-xxl,,,,,,,,Size,L,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-m-u-10-11-home-s-xxl,,,,,,,,Size,XL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-m-u-10-11-home-s-xxl,,,,,,,,Size,XXL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
115-jieyu-660514181-s-xl,¥115 jieyu-660514181 印花短袖 S-XL,<p>https://weidian.com/item.html?itemID=7771709437</p>,Jieyu,T-Shirt,T-Shirt,"Jieyu, T-Shirt",TRUE,Size,S,shopify,100,continue,manual,115.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/85301cb800/small.jpg,1,active
115-jieyu-660514181-s-xl,,,,,,,,Size,M,shopify,100,continue,manual,115.00,TRUE,TRUE,,,
115-jieyu-660514181-s-xl,,,,,,,,Size,L,shopify,100,continue,manual,115.00,TRUE,TRUE,,,
115-jieyu-660514181-s-xl,,,,,,,,Size,XL,shopify,100,continue,manual,115.00,TRUE,TRUE,,,
99-wanban-retro-arsenal-04-05-away-s-xxl,￥99 wanban-Retro Arsenal 04/05 Away S-XXL,<p>https://weidian.com/item.html?itemID=7774703232</p>,Wanban,Apparel,Apparel,"Wanban, Apparel",TRUE,Size,S,shopify,100,continue,manual,99.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/2e36ae7f35/small.jpg,1,active
99-wanban-retro-arsenal-04-05-away-s-xxl,,,,,,,,Size,M,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-arsenal-04-05-away-s-xxl,,,,,,,,Size,L,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-arsenal-04-05-away-s-xxl,,,,,,,,Size,XL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-arsenal-04-05-away-s-xxl,,,,,,,,Size,XXL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-chelsea-06-07-home-s-xxl,￥99 wanban-Retro Chelsea 06/07 home S-XXL,<p>https://weidian.com/item.html?itemID=7774803746</p>,Wanban,Apparel,Apparel,"Wanban, Apparel",TRUE,Size,S,shopify,100,continue,manual,99.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/e5c22b871c/small.jpg,1,active
99-wanban-retro-chelsea-06-07-home-s-xxl,,,,,,,,Size,M,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-chelsea-06-07-home-s-xxl,,,,,,,,Size,L,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-chelsea-06-07-home-s-xxl,,,,,,,,Size,XL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-wanban-retro-chelsea-06-07-home-s-xxl,,,,,,,,Size,XXL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
168-158-nanyi-660514179-m-2xl,¥168外套 ¥158裤子 Nanyi-660514179 外套/裤子套装 M-2XL,<p>https://weidian.com/item.html?itemID=7771786253</p>,3125tiger,Jacket,Jacket,"3125tiger, Jacket",TRUE,Size,S,shopify,100,continue,manual,168.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/5e8e244589/small.jpg,1,active
168-158-nanyi-660514179-m-2xl,,,,,,,,Size,M,shopify,100,continue,manual,168.00,TRUE,TRUE,,,
168-158-nanyi-660514179-m-2xl,,,,,,,,Size,L,shopify,100,continue,manual,168.00,TRUE,TRUE,,,
168-158-nanyi-660514179-m-2xl,,,,,,,,Size,XL,shopify,100,continue,manual,168.00,TRUE,TRUE,,,
168-158-nanyi-660514178-m-2xl,¥168外套 ¥158裤子 Nanyi-660514178 外套/裤子套装 M-2XL,<p>https://weidian.com/item.html?itemID=7774680576</p>,3125tiger,Jacket,Jacket,"3125tiger, Jacket",TRUE,Size,S,shopify,100,continue,manual,168.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/e820a0e554/small.jpg,1,active
168-158-nanyi-660514178-m-2xl,,,,,,,,Size,M,shopify,100,continue,manual,168.00,TRUE,TRUE,,,
168-158-nanyi-660514178-m-2xl,,,,,,,,Size,L,shopify,100,continue,manual,168.00,TRUE,TRUE,,,
168-158-nanyi-660514178-m-2xl,,,,,,,,Size,XL,shopify,100,continue,manual,168.00,TRUE,TRUE,,,
99-junjun-660514176-t-s-2xl,¥99 JunJun-660514176 短袖T恤 S-2XL,<p>https://weidian.com/item.html?itemID=7774778128</p>,Junjun,T-Shirt,T-Shirt,"Junjun, T-Shirt",TRUE,Size,S,shopify,100,continue,manual,99.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/eaee88c477/small.jpg,1,active
99-junjun-660514176-t-s-2xl,,,,,,,,Size,M,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-junjun-660514176-t-s-2xl,,,,,,,,Size,L,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-junjun-660514176-t-s-2xl,,,,,,,,Size,XL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-junjun-660514175-t-s-2xl,¥99 JunJun-660514175 短袖T恤 S-2XL,<p>https://weidian.com/item.html?itemID=7774627246</p>,Junjun,T-Shirt,T-Shirt,"Junjun, T-Shirt",TRUE,Size,S,shopify,100,continue,manual,99.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/41ec3ce82d/small.jpg,1,active
99-junjun-660514175-t-s-2xl,,,,,,,,Size,M,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-junjun-660514175-t-s-2xl,,,,,,,,Size,L,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
99-junjun-660514175-t-s-2xl,,,,,,,,Size,XL,shopify,100,continue,manual,99.00,TRUE,TRUE,,,
125-junjun-660514174-m-2xl,¥125 JunJun-660514174 运动短裤 M-2XL,,Junjun,Pants,Pants,"Junjun, Pants",TRUE,Size,S,shopify,100,continue,manual,125.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/82ce851751/small.jpg,1,active
125-junjun-660514174-m-2xl,,,,,,,,Size,M,shopify,100,continue,manual,125.00,TRUE,TRUE,,,
125-junjun-660514174-m-2xl,,,,,,,,Size,L,shopify,100,continue,manual,125.00,TRUE,TRUE,,,
125-junjun-660514174-m-2xl,,,,,,,,Size,XL,shopify,100,continue,manual,125.00,TRUE,TRUE,,,
180-6shu-660514171-s-xl,¥180 6shu-660514171 印花短袖衬衫 S-XL,<p>https://weidian.com/item.html?itemID=7774683536</p>,6shu,T-Shirt,T-Shirt,"6shu, T-Shirt",TRUE,Size,S,shopify,100,continue,manual,180.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/366aa665d2/small.jpg,1,active
180-6shu-660514171-s-xl,,,,,,,,Size,M,shopify,100,continue,manual,180.00,TRUE,TRUE,,,
180-6shu-660514171-s-xl,,,,,,,,Size,L,shopify,100,continue,manual,180.00,TRUE,TRUE,,,
180-6shu-660514171-s-xl,,,,,,,,Size,XL,shopify,100,continue,manual,180.00,TRUE,TRUE,,,
245-6shu-660514170-m-xxxl,¥245 6shu-660514170 休闲长裤 M-XXXL,<p>https://weidian.com/item.html?itemID=7771724853</p>,6shu,Pants,Pants,"6shu, Pants",TRUE,Size,S,shopify,100,continue,manual,245.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/06d943d587/small.jpg,1,active
245-6shu-660514170-m-xxxl,,,,,,,,Size,M,shopify,100,continue,manual,245.00,TRUE,TRUE,,,
245-6shu-660514170-m-xxxl,,,,,,,,Size,L,shopify,100,continue,manual,245.00,TRUE,TRUE,,,
245-6shu-660514170-m-xxxl,,,,,,,,Size,XL,shopify,100,continue,manual,245.00,TRUE,TRUE,,,
148-6shu-660514170-t-m-xxxl,¥148 6shu-660514170 短袖T恤 M-XXXL,<p>https://weidian.com/item.html?itemID=7774696530</p>,6shu,T-Shirt,T-Shirt,"6shu, T-Shirt",TRUE,Size,S,shopify,100,continue,manual,148.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/b2abe8bf1f/small.jpg,1,active
148-6shu-660514170-t-m-xxxl,,,,,,,,Size,M,shopify,100,continue,manual,148.00,TRUE,TRUE,,,
148-6shu-660514170-t-m-xxxl,,,,,,,,Size,L,shopify,100,continue,manual,148.00,TRUE,TRUE,,,
148-6shu-660514170-t-m-xxxl,,,,,,,,Size,XL,shopify,100,continue,manual,148.00,TRUE,TRUE,,,
310-1-660514169-s-xl,¥310 1+660514169 五分裤短裤 S-XL,<p>https://weidian.com/item.html?itemID=7771686409</p>,1+660514169,Pants,Pants,"1+660514169, Pants",TRUE,Size,S,shopify,100,continue,manual,310.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/a895e8b4db/small.jpg,1,active
310-1-660514169-s-xl,,,,,,,,Size,M,shopify,100,continue,manual,310.00,TRUE,TRUE,,,
310-1-660514169-s-xl,,,,,,,,Size,L,shopify,100,continue,manual,310.00,TRUE,TRUE,,,
310-1-660514169-s-xl,,,,,,,,Size,XL,shopify,100,continue,manual,310.00,TRUE,TRUE,,,
235-1-660514168-polo-s-xl,¥235 1+660514168 短袖Polo衫 S-XL,<p>https://weidian.com/item.html?itemID=7771589053</p>,1+660514168,T-Shirt,T-Shirt,"1+660514168, T-Shirt",TRUE,Size,S,shopify,100,continue,manual,235.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/04599ec97a/small.jpg,1,active
235-1-660514168-polo-s-xl,,,,,,,,Size,M,shopify,100,continue,manual,235.00,TRUE,TRUE,,,
235-1-660514168-polo-s-xl,,,,,,,,Size,L,shopify,100,continue,manual,235.00,TRUE,TRUE,,,
235-1-660514168-polo-s-xl,,,,,,,,Size,XL,shopify,100,continue,manual,235.00,TRUE,TRUE,,,
320-1-660514167-29-30-31-32-33,¥320 1+660514167  牛仔裤 29 30 31 32 33,<p>https://weidian.com/item.html?itemID=7774781758</p>,1+660514167,Pants,Pants,"1+660514167, Pants",TRUE,Size,S,shopify,100,continue,manual,320.00,TRUE,TRUE,https://photo.yupoo.com/3125tiger/d15e85365d/small.jpg,1,active
320-1-660514167-29-30-31-32-33,,,,,,,,Size,M,shopify,100,continue,manual,320.00,TRUE,TRUE,,,
320-1-660514167-29-30-31-32-33,,,,,,,,Size,L,shopify,100,continue,manual,320.00,TRUE,TRUE,,,
320-1-660514167-29-30-31-32-33,,,,,,,,Size,XL,shopify,100,continue,manual,320.00,TRUE,TRUE,,,
